KPI_ID,KPI_NAME,VALUE,PERIOD_START,PERIOD_END,REGION
MHS131,People Treated,*,01/01/2026,31/03/2026,YOUNG PERSON'S SOCIAL PERSCRIBING SERVICE - CUMBRIA
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,YOUNG PERSON'S SOCIAL PERSCRIBING SERVICE - CUMBRIA
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,ALZHEIMER'S SOCIETY CAMBRIDGESHIRE AND PETERBOROUGH
MHS126,People Waiting,*,01/01/2026,31/03/2026,ALZHEIMER'S SOCIETY CAMBRIDGESHIRE AND PETERBOROUGH
MHS131,People Treated,*,01/01/2026,31/03/2026,ALZHEIMER'S SOCIETY CAMBRIDGESHIRE AND PETERBOROUGH
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,ALZHEIMER'S SOCIETY CAMBRIDGESHIRE AND PETERBOROUGH
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,SYA
MHS126,People Waiting,*,01/01/2026,31/03/2026,SYA
MHS131,People Treated,0,01/01/2026,31/03/2026,SYA
MHS132,RTT Performance Percentage,0,01/01/2026,31/03/2026,SYA
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,EAST SUSSEX SWIFT
MHS126,People Waiting,*,01/01/2026,31/03/2026,EAST SUSSEX SWIFT
MHS131,People Treated,85,01/01/2026,31/03/2026,EAST SUSSEX SWIFT
MHS132,RTT Performance Percentage,258,01/01/2026,31/03/2026,EAST SUSSEX SWIFT
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,OPTIMISE HEALTHCARE GROUP
MHS126,People Waiting,*,01/01/2026,31/03/2026,OPTIMISE HEALTHCARE GROUP
MHS131,People Treated,*,01/01/2026,31/03/2026,OPTIMISE HEALTHCARE GROUP
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,OPTIMISE HEALTHCARE GROUP
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,DARLINGTON MIND
MHS126,People Waiting,*,01/01/2026,31/03/2026,DARLINGTON MIND
MHS131,People Treated,*,01/01/2026,31/03/2026,DARLINGTON MIND
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,DARLINGTON MIND
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,EAST BERKSHIRE SAFE HAVEN
MHS126,People Waiting,*,01/01/2026,31/03/2026,EAST BERKSHIRE SAFE HAVEN
MHS131,People Treated,*,01/01/2026,31/03/2026,EAST BERKSHIRE SAFE HAVEN
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,EAST BERKSHIRE SAFE HAVEN
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,BARNARDO'S INDPENDENCE PROJECT
MHS126,People Waiting,*,01/01/2026,31/03/2026,BARNARDO'S INDPENDENCE PROJECT
MHS131,People Treated,*,01/01/2026,31/03/2026,BARNARDO'S INDPENDENCE PROJECT
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,BARNARDO'S INDPENDENCE PROJECT
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,BOLTON TOGETHER
MHS126,People Waiting,*,01/01/2026,31/03/2026,BOLTON TOGETHER
MHS131,People Treated,*,01/01/2026,31/03/2026,BOLTON TOGETHER
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,BOLTON TOGETHER
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,ISORROPIA FOUNDATION CIC
MHS126,People Waiting,*,01/01/2026,31/03/2026,ISORROPIA FOUNDATION CIC
MHS131,People Treated,*,01/01/2026,31/03/2026,ISORROPIA FOUNDATION CIC
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,ISORROPIA FOUNDATION CIC
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,YORK SAFE HAVEN
MHS126,People Waiting,*,01/01/2026,31/03/2026,YORK SAFE HAVEN
MHS131,People Treated,*,01/01/2026,31/03/2026,YORK SAFE HAVEN
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,YORK SAFE HAVEN
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,KALMER COUNSELLING
MHS126,People Waiting,*,01/01/2026,31/03/2026,KALMER COUNSELLING
MHS131,People Treated,*,01/01/2026,31/03/2026,KALMER COUNSELLING
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,KALMER COUNSELLING
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,ANDOVER MIND - ARCADE HOUSE
MHS126,People Waiting,*,01/01/2026,31/03/2026,ANDOVER MIND - ARCADE HOUSE
MHS131,People Treated,*,01/01/2026,31/03/2026,ANDOVER MIND - ARCADE HOUSE
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,ANDOVER MIND - ARCADE HOUSE
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,BARNSLEY SUPPORT HUB
MHS126,People Waiting,*,01/01/2026,31/03/2026,BARNSLEY SUPPORT HUB
MHS131,People Treated,*,01/01/2026,31/03/2026,BARNSLEY SUPPORT HUB
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,BARNSLEY SUPPORT HUB
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,MARY FRANCES TRUST
MHS126,People Waiting,*,01/01/2026,31/03/2026,MARY FRANCES TRUST
MHS131,People Treated,*,01/01/2026,31/03/2026,MARY FRANCES TRUST
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,MARY FRANCES TRUST
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,CAFE 71
MHS126,People Waiting,*,01/01/2026,31/03/2026,CAFE 71
MHS131,People Treated,*,01/01/2026,31/03/2026,CAFE 71
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,CAFE 71
MHS125,People Entering RTT Pathway,0,01/01/2026,31/03/2026,RICHMOND FELLOWSHIP - BNSSG
MHS126,People Waiting,176,01/01/2026,31/03/2026,RICHMOND FELLOWSHIP - BNSSG
MHS131,People Treated,0,01/01/2026,31/03/2026,RICHMOND FELLOWSHIP - BNSSG
MHS132,RTT Performance Percentage,0,01/01/2026,31/03/2026,RICHMOND FELLOWSHIP - BNSSG
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,TOGETHER WE CIC
MHS126,People Waiting,*,01/01/2026,31/03/2026,TOGETHER WE CIC
MHS131,People Treated,*,01/01/2026,31/03/2026,TOGETHER WE CIC
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,TOGETHER WE CIC
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,ACTIVE CARE GROUP
MHS126,People Waiting,*,01/01/2026,31/03/2026,ACTIVE CARE GROUP
MHS131,People Treated,*,01/01/2026,31/03/2026,ACTIVE CARE GROUP
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,ACTIVE CARE GROUP
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,TELLMI LTD
MHS126,People Waiting,*,01/01/2026,31/03/2026,TELLMI LTD
MHS131,People Treated,*,01/01/2026,31/03/2026,TELLMI LTD
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,TELLMI LTD
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,MHST ISLE OF WIGHT
MHS126,People Waiting,*,01/01/2026,31/03/2026,MHST ISLE OF WIGHT
MHS131,People Treated,21,01/01/2026,31/03/2026,MHST ISLE OF WIGHT
MHS132,RTT Performance Percentage,36,01/01/2026,31/03/2026,MHST ISLE OF WIGHT
MHS125,People Entering RTT Pathway,48,01/01/2026,31/03/2026,STANDGUIDE GROUP
MHS126,People Waiting,361,01/01/2026,31/03/2026,STANDGUIDE GROUP
MHS131,People Treated,*,01/01/2026,31/03/2026,STANDGUIDE GROUP
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,STANDGUIDE GROUP
MHS125,People Entering RTT Pathway,57,01/01/2026,31/03/2026,NORTH LONDON NHS FOUNDATION TRUST
MHS126,People Waiting,248,01/01/2026,31/03/2026,NORTH LONDON NHS FOUNDATION TRUST
MHS131,People Treated,12,01/01/2026,31/03/2026,NORTH LONDON NHS FOUNDATION TRUST
MHS132,RTT Performance Percentage,280,01/01/2026,31/03/2026,NORTH LONDON NHS FOUNDATION TRUST
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,BEAT
MHS126,People Waiting,*,01/01/2026,31/03/2026,BEAT
MHS131,People Treated,*,01/01/2026,31/03/2026,BEAT
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,BEAT
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,INVOLVE KENT
MHS126,People Waiting,*,01/01/2026,31/03/2026,INVOLVE KENT
MHS131,People Treated,35,01/01/2026,31/03/2026,INVOLVE KENT
MHS132,RTT Performance Percentage,87,01/01/2026,31/03/2026,INVOLVE KENT
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,YOUNG SOMERSET (EDINGTON)
MHS126,People Waiting,*,01/01/2026,31/03/2026,YOUNG SOMERSET (EDINGTON)
MHS131,People Treated,4,01/01/2026,31/03/2026,YOUNG SOMERSET (EDINGTON)
MHS132,RTT Performance Percentage,49,01/01/2026,31/03/2026,YOUNG SOMERSET (EDINGTON)
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,START (BRUNSWICK HOUSE)
MHS126,People Waiting,*,01/01/2026,31/03/2026,START (BRUNSWICK HOUSE)
MHS131,People Treated,*,01/01/2026,31/03/2026,START (BRUNSWICK HOUSE)
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,START (BRUNSWICK HOUSE)
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,MILL LODGE HOSPITAL
MHS126,People Waiting,*,01/01/2026,31/03/2026,MILL LODGE HOSPITAL
MHS131,People Treated,*,01/01/2026,31/03/2026,MILL LODGE HOSPITAL
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,MILL LODGE HOSPITAL
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,ADHD360 LIMITED
MHS126,People Waiting,*,01/01/2026,31/03/2026,ADHD360 LIMITED
MHS131,People Treated,146,01/01/2026,31/03/2026,ADHD360 LIMITED
MHS132,RTT Performance Percentage,293,01/01/2026,31/03/2026,ADHD360 LIMITED
MHS125,People Entering RTT Pathway,31,01/01/2026,31/03/2026,WAYTHROUGH (SHF)
MHS126,People Waiting,110,01/01/2026,31/03/2026,WAYTHROUGH (SHF)
MHS131,People Treated,*,01/01/2026,31/03/2026,WAYTHROUGH (SHF)
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,WAYTHROUGH (SHF)
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,TIGER
MHS126,People Waiting,*,01/01/2026,31/03/2026,TIGER
MHS131,People Treated,*,01/01/2026,31/03/2026,TIGER
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,TIGER
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,FRAMEWORK HOUSING ASSOCIATION - WELLNESS IN MIND
MHS126,People Waiting,*,01/01/2026,31/03/2026,FRAMEWORK HOUSING ASSOCIATION - WELLNESS IN MIND
MHS131,People Treated,*,01/01/2026,31/03/2026,FRAMEWORK HOUSING ASSOCIATION - WELLNESS IN MIND
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,FRAMEWORK HOUSING ASSOCIATION - WELLNESS IN MIND
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,BARNARDOS LINK SERVICE
MHS126,People Waiting,*,01/01/2026,31/03/2026,BARNARDOS LINK SERVICE
MHS131,People Treated,*,01/01/2026,31/03/2026,BARNARDOS LINK SERVICE
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,BARNARDOS LINK SERVICE
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,GADDUM CENTRE
MHS126,People Waiting,*,01/01/2026,31/03/2026,GADDUM CENTRE
MHS131,People Treated,383,01/01/2026,31/03/2026,GADDUM CENTRE
MHS132,RTT Performance Percentage,456,01/01/2026,31/03/2026,GADDUM CENTRE
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,OAKDALE THERAPIES
MHS126,People Waiting,*,01/01/2026,31/03/2026,OAKDALE THERAPIES
MHS131,People Treated,412,01/01/2026,31/03/2026,OAKDALE THERAPIES
MHS132,RTT Performance Percentage,755,01/01/2026,31/03/2026,OAKDALE THERAPIES
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,BERKELEY PSYCHIATRISTS LTD
MHS126,People Waiting,*,01/01/2026,31/03/2026,BERKELEY PSYCHIATRISTS LTD
MHS131,People Treated,*,01/01/2026,31/03/2026,BERKELEY PSYCHIATRISTS LTD
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,BERKELEY PSYCHIATRISTS LTD
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,M6 THEATRE COMPANY
MHS126,People Waiting,*,01/01/2026,31/03/2026,M6 THEATRE COMPANY
MHS131,People Treated,*,01/01/2026,31/03/2026,M6 THEATRE COMPANY
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,M6 THEATRE COMPANY
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,PIONEERING CARE PARTNERSHIP
MHS126,People Waiting,*,01/01/2026,31/03/2026,PIONEERING CARE PARTNERSHIP
MHS131,People Treated,*,01/01/2026,31/03/2026,PIONEERING CARE PARTNERSHIP
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,PIONEERING CARE PARTNERSHIP
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,THE OWL CENTRE
MHS126,People Waiting,*,01/01/2026,31/03/2026,THE OWL CENTRE
MHS131,People Treated,254,01/01/2026,31/03/2026,THE OWL CENTRE
MHS132,RTT Performance Percentage,449,01/01/2026,31/03/2026,THE OWL CENTRE
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,THE ARTS OF CHANGE TRUST
MHS126,People Waiting,*,01/01/2026,31/03/2026,THE ARTS OF CHANGE TRUST
MHS131,People Treated,84,01/01/2026,31/03/2026,THE ARTS OF CHANGE TRUST
MHS132,RTT Performance Percentage,153,01/01/2026,31/03/2026,THE ARTS OF CHANGE TRUST
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,DERBYSHIRE FEDERATION FOR MENTAL HEALTH
MHS126,People Waiting,*,01/01/2026,31/03/2026,DERBYSHIRE FEDERATION FOR MENTAL HEALTH
MHS131,People Treated,57,01/01/2026,31/03/2026,DERBYSHIRE FEDERATION FOR MENTAL HEALTH
MHS132,RTT Performance Percentage,115,01/01/2026,31/03/2026,DERBYSHIRE FEDERATION FOR MENTAL HEALTH
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,THE MOORINGS DEVON
MHS126,People Waiting,*,01/01/2026,31/03/2026,THE MOORINGS DEVON
MHS131,People Treated,0,01/01/2026,31/03/2026,THE MOORINGS DEVON
MHS132,RTT Performance Percentage,0,01/01/2026,31/03/2026,THE MOORINGS DEVON
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,HELD HEALTH LIMITED
MHS126,People Waiting,*,01/01/2026,31/03/2026,HELD HEALTH LIMITED
MHS131,People Treated,*,01/01/2026,31/03/2026,HELD HEALTH LIMITED
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,HELD HEALTH LIMITED
MHS125,People Entering RTT Pathway,26,01/01/2026,31/03/2026,CARALINE
MHS126,People Waiting,54,01/01/2026,31/03/2026,CARALINE
MHS131,People Treated,20,01/01/2026,31/03/2026,CARALINE
MHS132,RTT Performance Percentage,43,01/01/2026,31/03/2026,CARALINE
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,KENT & MEDWAY SAFE HAVENS
MHS126,People Waiting,*,01/01/2026,31/03/2026,KENT & MEDWAY SAFE HAVENS
MHS131,People Treated,*,01/01/2026,31/03/2026,KENT & MEDWAY SAFE HAVENS
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,KENT & MEDWAY SAFE HAVENS
MHS125,People Entering RTT Pathway,37,01/01/2026,31/03/2026,NORFOLK AND WAVENEY MIND
MHS126,People Waiting,105,01/01/2026,31/03/2026,NORFOLK AND WAVENEY MIND
MHS131,People Treated,*,01/01/2026,31/03/2026,NORFOLK AND WAVENEY MIND
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,NORFOLK AND WAVENEY MIND
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,TAKE OFF
MHS126,People Waiting,*,01/01/2026,31/03/2026,TAKE OFF
MHS131,People Treated,*,01/01/2026,31/03/2026,TAKE OFF
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,TAKE OFF
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,FAIR FUTURES CIC
MHS126,People Waiting,*,01/01/2026,31/03/2026,FAIR FUTURES CIC
MHS131,People Treated,*,01/01/2026,31/03/2026,FAIR FUTURES CIC
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,FAIR FUTURES CIC
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,ARCADIA CARE LTD
MHS126,People Waiting,*,01/01/2026,31/03/2026,ARCADIA CARE LTD
MHS131,People Treated,*,01/01/2026,31/03/2026,ARCADIA CARE LTD
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,ARCADIA CARE LTD
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,BLACK COUNTRY MENTAL HEALTH
MHS126,People Waiting,*,01/01/2026,31/03/2026,BLACK COUNTRY MENTAL HEALTH
MHS131,People Treated,44,01/01/2026,31/03/2026,BLACK COUNTRY MENTAL HEALTH
MHS132,RTT Performance Percentage,68,01/01/2026,31/03/2026,BLACK COUNTRY MENTAL HEALTH
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,SURREY WELLBEING PARTNERSHIP
MHS126,People Waiting,*,01/01/2026,31/03/2026,SURREY WELLBEING PARTNERSHIP
MHS131,People Treated,23,01/01/2026,31/03/2026,SURREY WELLBEING PARTNERSHIP
MHS132,RTT Performance Percentage,137,01/01/2026,31/03/2026,SURREY WELLBEING PARTNERSHIP
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,SHEFFIELD SUPPORT HUB
MHS126,People Waiting,*,01/01/2026,31/03/2026,SHEFFIELD SUPPORT HUB
MHS131,People Treated,0,01/01/2026,31/03/2026,SHEFFIELD SUPPORT HUB
MHS132,RTT Performance Percentage,0,01/01/2026,31/03/2026,SHEFFIELD SUPPORT HUB
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,ST HELEN'S RESILIENCE SERVICE
MHS126,People Waiting,*,01/01/2026,31/03/2026,ST HELEN'S RESILIENCE SERVICE
MHS131,People Treated,39,01/01/2026,31/03/2026,ST HELEN'S RESILIENCE SERVICE
MHS132,RTT Performance Percentage,56,01/01/2026,31/03/2026,ST HELEN'S RESILIENCE SERVICE
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,BAND
MHS126,People Waiting,*,01/01/2026,31/03/2026,BAND
MHS131,People Treated,*,01/01/2026,31/03/2026,BAND
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,BAND
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,ROTHERHAM SAFE SPACE
MHS126,People Waiting,*,01/01/2026,31/03/2026,ROTHERHAM SAFE SPACE
MHS131,People Treated,*,01/01/2026,31/03/2026,ROTHERHAM SAFE SPACE
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,ROTHERHAM SAFE SPACE
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,CHILDREN AND YOUNG PEOPLES EMPOWERMENT PROJECT (CHILYPEP)
MHS126,People Waiting,*,01/01/2026,31/03/2026,CHILDREN AND YOUNG PEOPLES EMPOWERMENT PROJECT (CHILYPEP)
MHS131,People Treated,14,01/01/2026,31/03/2026,CHILDREN AND YOUNG PEOPLES EMPOWERMENT PROJECT (CHILYPEP)
MHS132,RTT Performance Percentage,84,01/01/2026,31/03/2026,CHILDREN AND YOUNG PEOPLES EMPOWERMENT PROJECT (CHILYPEP)
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,CORNWALL MIND
MHS126,People Waiting,*,01/01/2026,31/03/2026,CORNWALL MIND
MHS131,People Treated,*,01/01/2026,31/03/2026,CORNWALL MIND
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,CORNWALL MIND
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,ABL HEALTH - SWINDON
MHS126,People Waiting,*,01/01/2026,31/03/2026,ABL HEALTH - SWINDON
MHS131,People Treated,34,01/01/2026,31/03/2026,ABL HEALTH - SWINDON
MHS132,RTT Performance Percentage,211,01/01/2026,31/03/2026,ABL HEALTH - SWINDON
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,BRISTOL MIND
MHS126,People Waiting,*,01/01/2026,31/03/2026,BRISTOL MIND
MHS131,People Treated,*,01/01/2026,31/03/2026,BRISTOL MIND
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,BRISTOL MIND
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,ANGLIA CARE TRUST
MHS126,People Waiting,*,01/01/2026,31/03/2026,ANGLIA CARE TRUST
MHS131,People Treated,*,01/01/2026,31/03/2026,ANGLIA CARE TRUST
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,ANGLIA CARE TRUST
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,NORFOLK
MHS126,People Waiting,*,01/01/2026,31/03/2026,NORFOLK
MHS131,People Treated,*,01/01/2026,31/03/2026,NORFOLK
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,NORFOLK
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,INNOVATE ADHD LTD
MHS126,People Waiting,*,01/01/2026,31/03/2026,INNOVATE ADHD LTD
MHS131,People Treated,*,01/01/2026,31/03/2026,INNOVATE ADHD LTD
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,INNOVATE ADHD LTD
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,YOUR VOICE COUNTS
MHS126,People Waiting,*,01/01/2026,31/03/2026,YOUR VOICE COUNTS
MHS131,People Treated,*,01/01/2026,31/03/2026,YOUR VOICE COUNTS
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,YOUR VOICE COUNTS
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,TEESSIDE MIND
MHS126,People Waiting,*,01/01/2026,31/03/2026,TEESSIDE MIND
MHS131,People Treated,*,01/01/2026,31/03/2026,TEESSIDE MIND
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,TEESSIDE MIND
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,ST MATTHEWS HEALTHCARE
MHS126,People Waiting,*,01/01/2026,31/03/2026,ST MATTHEWS HEALTHCARE
MHS131,People Treated,*,01/01/2026,31/03/2026,ST MATTHEWS HEALTHCARE
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,ST MATTHEWS HEALTHCARE
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,WE ARE WITH YOU IN CORNWALL TRURO
MHS126,People Waiting,*,01/01/2026,31/03/2026,WE ARE WITH YOU IN CORNWALL TRURO
MHS131,People Treated,21,01/01/2026,31/03/2026,WE ARE WITH YOU IN CORNWALL TRURO
MHS132,RTT Performance Percentage,60,01/01/2026,31/03/2026,WE ARE WITH YOU IN CORNWALL TRURO
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,WE ARE WITH YOU IN CANTERBURY & COASTAL
MHS126,People Waiting,*,01/01/2026,31/03/2026,WE ARE WITH YOU IN CANTERBURY & COASTAL
MHS131,People Treated,62,01/01/2026,31/03/2026,WE ARE WITH YOU IN CANTERBURY & COASTAL
MHS132,RTT Performance Percentage,105,01/01/2026,31/03/2026,WE ARE WITH YOU IN CANTERBURY & COASTAL
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,ADHD NORTH WEST
MHS126,People Waiting,*,01/01/2026,31/03/2026,ADHD NORTH WEST
MHS131,People Treated,0,01/01/2026,31/03/2026,ADHD NORTH WEST
MHS132,RTT Performance Percentage,0,01/01/2026,31/03/2026,ADHD NORTH WEST
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,ALLIANCE PSYCHOLOGY SERVICES LTD (YARM ROAD)
MHS126,People Waiting,*,01/01/2026,31/03/2026,ALLIANCE PSYCHOLOGY SERVICES LTD (YARM ROAD)
MHS131,People Treated,24,01/01/2026,31/03/2026,ALLIANCE PSYCHOLOGY SERVICES LTD (YARM ROAD)
MHS132,RTT Performance Percentage,44,01/01/2026,31/03/2026,ALLIANCE PSYCHOLOGY SERVICES LTD (YARM ROAD)
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,PSICON LIMITED
MHS126,People Waiting,*,01/01/2026,31/03/2026,PSICON LIMITED
MHS131,People Treated,290,01/01/2026,31/03/2026,PSICON LIMITED
MHS132,RTT Performance Percentage,395,01/01/2026,31/03/2026,PSICON LIMITED
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,TURNING POINT
MHS126,People Waiting,*,01/01/2026,31/03/2026,TURNING POINT
MHS131,People Treated,*,01/01/2026,31/03/2026,TURNING POINT
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,TURNING POINT
MHS125,People Entering RTT Pathway,51,01/01/2026,31/03/2026,UNIVERSITY MEDICAL CENTRE
MHS126,People Waiting,78,01/01/2026,31/03/2026,UNIVERSITY MEDICAL CENTRE
MHS131,People Treated,*,01/01/2026,31/03/2026,UNIVERSITY MEDICAL CENTRE
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,UNIVERSITY MEDICAL CENTRE
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,CYGNET HEALTH CARE LIMITED
MHS126,People Waiting,*,01/01/2026,31/03/2026,CYGNET HEALTH CARE LIMITED
MHS131,People Treated,*,01/01/2026,31/03/2026,CYGNET HEALTH CARE LIMITED
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,CYGNET HEALTH CARE LIMITED
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,MAKING SPACE
MHS126,People Waiting,*,01/01/2026,31/03/2026,MAKING SPACE
MHS131,People Treated,*,01/01/2026,31/03/2026,MAKING SPACE
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,MAKING SPACE
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,PARTNERSHIPS IN CARE LTD
MHS126,People Waiting,*,01/01/2026,31/03/2026,PARTNERSHIPS IN CARE LTD
MHS131,People Treated,*,01/01/2026,31/03/2026,PARTNERSHIPS IN CARE LTD
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,PARTNERSHIPS IN CARE LTD
MHS125,People Entering RTT Pathway,44,01/01/2026,31/03/2026,CITY HEALTH CARE PARTNERSHIP CIC
MHS126,People Waiting,112,01/01/2026,31/03/2026,CITY HEALTH CARE PARTNERSHIP CIC
MHS131,People Treated,*,01/01/2026,31/03/2026,CITY HEALTH CARE PARTNERSHIP CIC
MHS132,RTT Performance Percentage,*,01/01/2026,31/03/2026,CITY HEALTH CARE PARTNERSHIP CIC
MHS125,People Entering RTT Pathway,*,01/01/2026,31/03/2026,YOUR HEALTHCARE
MHS126,People Waiting,*,01/01/2026,31/03/2026,YOUR HEALTHCARE
