KPI_CATEGORY,KPI_ID,KPI_NAME,VALUE,PERIOD_START,PERIOD_END,REGION
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,THE CHILDRENS SOCIETY
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,YOUNG GLOUCESTERSHIRE
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,YOUNG GLOUCESTERSHIRE
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,KINGFISHER TREASURE SEEKERS LTD
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,KINGFISHER TREASURE SEEKERS LTD
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,OFF THE RECORD (BRISTOL)
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,OFF THE RECORD (BRISTOL)
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,"OPEN DOOR, YOUNG PEOPLES CONSULTATION SERVICE"
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,"OPEN DOOR, YOUNG PEOPLES CONSULTATION SERVICE"
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,NORTH EAST COUNSELLING SERVICES
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,NORTH EAST COUNSELLING SERVICES
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,NO LIMITS
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,NO LIMITS
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,CHILDREN NORTH EAST
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,CHILDREN NORTH EAST
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,HOME-START HOST
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,HOME-START HOST
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,"TAMESIDE, OLDHAM, GLOSSOP AND STOCKPORT MIND"
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,"TAMESIDE, OLDHAM, GLOSSOP AND STOCKPORT MIND"
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,CENTRE 33
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,CENTRE 33
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,CHOICES COUNSELLING
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,CHOICES COUNSELLING
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,NUTRIUS CENTRAL SERVICES LTD
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,NUTRIUS CENTRAL SERVICES LTD
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,SHEFFIELD FUTURES
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,SHEFFIELD FUTURES
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,HEALTHY LIFESTYLE SOLUTIONS CIC
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,HEALTHY LIFESTYLE SOLUTIONS CIC
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,BIRMINGHAM MIND
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,BIRMINGHAM MIND
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,SIGNPOST
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,SIGNPOST
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,BARNARDO ST HELENS BOSS SERVICE
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,BARNARDO ST HELENS BOSS SERVICE
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,INSPIRED NEIGHBOURHOODS CIC
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,INSPIRED NEIGHBOURHOODS CIC
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,CATALYST SUPPORT LIMITED
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,CATALYST SUPPORT LIMITED
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,PORCHLIGHT
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,PORCHLIGHT
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,MIND IN SOMERSET
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,MIND IN SOMERSET
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,SHEFFIELD MIND
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,SHEFFIELD MIND
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,SHARE PSYCHOTHERAPY
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,SHARE PSYCHOTHERAPY
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,SOUTH YORKSHIRE EATING DISORDERS ASSOCIATION
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,SOUTH YORKSHIRE EATING DISORDERS ASSOCIATION
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,COASTAL WEST SUSSEX MIND
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,COASTAL WEST SUSSEX MIND
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,WINSTON'S WISH
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,WINSTON'S WISH
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,COVENTRY AND WARWICKSHIRE MIND
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,COVENTRY AND WARWICKSHIRE MIND
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,VENUS
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,VENUS
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,BRADFORD RAPE CRISIS & SEXUAL ABUSE SURVIVORS SERVICE
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,BRADFORD RAPE CRISIS & SEXUAL ABUSE SURVIVORS SERVICE
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,VISYON LTD
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,VISYON LTD
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,JUST DROP-IN YOUTH INFO AND ADVICE LTD
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,JUST DROP-IN YOUTH INFO AND ADVICE LTD
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,STEP ONE CHARITY
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,STEP ONE CHARITY
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,THE SEAVIEW PROJECT
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,THE SEAVIEW PROJECT
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,STREETWISE YOUNG PEOPLE'S PROJECT
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,STREETWISE YOUNG PEOPLE'S PROJECT
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,2BU SOMERSET
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,2BU SOMERSET
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,ALLSORTS YOUTH PROJECT
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,ALLSORTS YOUTH PROJECT
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,PLACE2BE
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,PLACE2BE
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,FIRST STEPS ED
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,FIRST STEPS ED
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,HORTON HOUSING ASSOCIATION
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,HORTON HOUSING ASSOCIATION
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,ROSHNI GHAR
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,ROSHNI GHAR
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,MIND IN BRADFORD
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,MIND IN BRADFORD
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,YMCA DOWNSLINK GROUP
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,YMCA DOWNSLINK GROUP
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,CHANGES HEALTH & WELLBEING
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,CHANGES HEALTH & WELLBEING
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,RELATE - MID-WILSHIRE
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,RELATE - MID-WILSHIRE
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,OFF THE RECORD - BATH AND NORTH EAST SOMERSET
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,OFF THE RECORD - BATH AND NORTH EAST SOMERSET
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,TRUST LINKS LIMITED
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,TRUST LINKS LIMITED
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,YOUTH WORKS NORTHAMPTONSHIRE
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,YOUTH WORKS NORTHAMPTONSHIRE
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,FITZROVIA YOUTH IN ACTION
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,FITZROVIA YOUTH IN ACTION
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,WPH COUNSELLING AND EDUCATION SERVICE
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,WPH COUNSELLING AND EDUCATION SERVICE
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,SERVICE SIX
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,SERVICE SIX
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,UNIVERSITY OF READING
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,UNIVERSITY OF READING
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,SAFE SPACE
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,SAFE SPACE
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,CUMBRIA CVS
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,CUMBRIA CVS
Beds,MHS24,Bed days in RP,2030,01/03/2026,31/03/2026,ST MARTHA'S
Beds,MHS25,Bed days less leave in RP,2030,01/03/2026,31/03/2026,ST MARTHA'S
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,PARENTING SPECIAL CHILDREN
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,PARENTING SPECIAL CHILDREN
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,AUTISM BERKSHIRE
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,AUTISM BERKSHIRE
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,WINDSOR AND MAIDENHEAD COUNSELLING SERVICE
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,WINDSOR AND MAIDENHEAD COUNSELLING SERVICE
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,THE LINK (REDCAR) CIC
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,THE LINK (REDCAR) CIC
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,TOKKO YOUTH SPACE
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,TOKKO YOUTH SPACE
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,IMPACT INITIATIVES
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,IMPACT INITIATIVES
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,YOUTHLINE LTD
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,YOUTHLINE LTD
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,YOUNG DEVON
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,YOUNG DEVON
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,OPEN DOOR THURROCK
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,OPEN DOOR THURROCK
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,THURROCK & BRENTWOOD MIND
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,THURROCK & BRENTWOOD MIND
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,LISTENING EAR (MERSEYSIDE)
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,LISTENING EAR (MERSEYSIDE)
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,BASE 25
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,BASE 25
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,THE TOBY HENDERSON TRUST LTD
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,THE TOBY HENDERSON TRUST LTD
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,TALKZONE COUNSELLING SERVICE
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,TALKZONE COUNSELLING SERVICE
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,WASHINGTON MIND
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,WASHINGTON MIND
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,INVICTUS WELLBEING SERVICES COMMUNITIES INTEREST COMPANY
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,INVICTUS WELLBEING SERVICES COMMUNITIES INTEREST COMPANY
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,HAVANT AND EAST HANTS MIND
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,HAVANT AND EAST HANTS MIND
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,PURE INNOVATIONS LIMITED
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,PURE INNOVATIONS LIMITED
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,YMCA NORFOLK
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,YMCA NORFOLK
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,MURRAY HALL COMMUNITY TRUST
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,MURRAY HALL COMMUNITY TRUST
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,CHAT YOUTH COUNSELLING
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,CHAT YOUTH COUNSELLING
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,SALUS
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,SALUS
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,BRATHAY TRUST
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,BRATHAY TRUST
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,KIDS INSPIRE
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,KIDS INSPIRE
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,GIPSIL LTD
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,GIPSIL LTD
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,ACTION FOR CHILDREN - DERBY CC EHWS
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,ACTION FOR CHILDREN - DERBY CC EHWS
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,HARMLESS CIC
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,HARMLESS CIC
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,SKYLIGHT PSYCHIATRY
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,SKYLIGHT PSYCHIATRY
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,BARCHESTER HEALTHCARE HOMES LIMITED
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,BARCHESTER HEALTHCARE HOMES LIMITED
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,SOUTHDOWN HOUSING ASSOCIATION LTD
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,SOUTHDOWN HOUSING ASSOCIATION LTD
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,SUFFOLK MIND
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,SUFFOLK MIND
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,FRAMEWORK HOUSING ASSOCIATION
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,FRAMEWORK HOUSING ASSOCIATION
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,THE TOGETHER TRUST
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,THE TOGETHER TRUST
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,SOUTH YORKSHIRE HOUSING ASSOCIATION LIMITED
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,SOUTH YORKSHIRE HOUSING ASSOCIATION LIMITED
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,NORTHPOINT WELLBEING LIMITED
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,NORTHPOINT WELLBEING LIMITED
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,NORTHPOINT WELLBEING LIMITED HQ
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,NORTHPOINT WELLBEING LIMITED HQ
Beds,MHS24,Bed days in RP,1150,01/03/2026,31/03/2026,INMIND HEALTHCARE - HEAD OFFICE
Beds,MHS25,Bed days less leave in RP,1150,01/03/2026,31/03/2026,INMIND HEALTHCARE - HEAD OFFICE
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,COOKSON HOUSE
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,COOKSON HOUSE
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,BMHC-FTB
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,BMHC-FTB
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,SECOND STEP
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,SECOND STEP
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,WESTON SAFE HAVEN
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,WESTON SAFE HAVEN
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,SELF HELP SERVICES (MANCHESTER)
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,SELF HELP SERVICES (MANCHESTER)
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,SELF HELP SERVICES (TANDG)
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,SELF HELP SERVICES (TANDG)
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,THE KALEIDOSCOPE PLUS GROUP
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,THE KALEIDOSCOPE PLUS GROUP
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,1POINT (NORTH WEST)
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,1POINT (NORTH WEST)
Beds,MHS24,Bed days in RP,3020,01/03/2026,31/03/2026,EVERYTURN
Beds,MHS25,Bed days less leave in RP,3020,01/03/2026,31/03/2026,EVERYTURN
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,PRIMARY CARE SHEFFIELD MH TEAM
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,PRIMARY CARE SHEFFIELD MH TEAM
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,GREEN LIGHT TRUST
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,GREEN LIGHT TRUST
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,NORFOLK LGBT+ PROJECT
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,NORFOLK LGBT+ PROJECT
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,SHEFFIELD CITIZENS ADVICE & LAW CENTRE
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,SHEFFIELD CITIZENS ADVICE & LAW CENTRE
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,BFB LABS LTD.
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,BFB LABS LTD.
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,XYLA NEURODEVELOPMENTAL SERVICES
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,XYLA NEURODEVELOPMENTAL SERVICES
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,PHASE TRUST
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,PHASE TRUST
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,SPEECH AND LANGUAGE THERAPY WEST MIDLANDS LTD
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,SPEECH AND LANGUAGE THERAPY WEST MIDLANDS LTD
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,EASINGTON EMPLOYMENT SUPPORT
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,EASINGTON EMPLOYMENT SUPPORT
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,MINDLER LTD
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,MINDLER LTD
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,NOTTINGHAMSHIRE MIND
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,NOTTINGHAMSHIRE MIND
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,MOTHERS FOR MOTHERS
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,MOTHERS FOR MOTHERS
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,SELFA
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,SELFA
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,HEALIOS LTD
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,HEALIOS LTD
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,EVOLVE PSYCHOLOGY SERVICES LTD
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,EVOLVE PSYCHOLOGY SERVICES LTD
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,AUTISM-IN-MIND COMMUNITY INTEREST COMPANY
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,AUTISM-IN-MIND COMMUNITY INTEREST COMPANY
Beds,MHS24,Bed days in RP,85,01/03/2026,31/03/2026,ABBI CLINIC
Beds,MHS25,Bed days less leave in RP,85,01/03/2026,31/03/2026,ABBI CLINIC
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,BEACON COUNSELLING
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,BEACON COUNSELLING
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,HULL AND EAST YORKSHIRE MIND
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,HULL AND EAST YORKSHIRE MIND
Beds,MHS24,Bed days in RP,29825,01/03/2026,31/03/2026,ELYSIUM HEALTHCARE
Beds,MHS25,Bed days less leave in RP,29825,01/03/2026,31/03/2026,ELYSIUM HEALTHCARE
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,KOOTH DIGITAL HEALTH LIMITED
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,KOOTH DIGITAL HEALTH LIMITED
Beds,MHS24,Bed days in RP,*,01/03/2026,31/03/2026,THE BRANDON CENTRE
Beds,MHS25,Bed days less leave in RP,*,01/03/2026,31/03/2026,THE BRANDON CENTRE
Beds,MHS156,"Number of discharges in the RP for people aged 18 and over from adult acute, older adult acute and PICU beds",150,01/01/2026,31/03/2026,UNKNOWN
Beds,MHS156,"Number of discharges in the RP for people aged 18 and over from adult acute, older adult acute and PICU beds",4295,01/01/2026,31/03/2026,LONDON COMMISSIONING REGION
Beds,MHS156,"Number of discharges in the RP for people aged 18 and over from adult acute, older adult acute and PICU beds",1360,01/01/2026,31/03/2026,SOUTH WEST COMMISSIONING REGION
Beds,MHS156,"Number of discharges in the RP for people aged 18 and over from adult acute, older adult acute and PICU beds",2090,01/01/2026,31/03/2026,SOUTH EAST COMMISSIONING REGION
Beds,MHS156,"Number of discharges in the RP for people aged 18 and over from adult acute, older adult acute and PICU beds",3565,01/01/2026,31/03/2026,MIDLANDS COMMISSIONING REGION
Beds,MHS156,"Number of discharges in the RP for people aged 18 and over from adult acute, older adult acute and PICU beds",2065,01/01/2026,31/03/2026,EAST OF ENGLAND COMMISSIONING REGION
Beds,MHS156,"Number of discharges in the RP for people aged 18 and over from adult acute, older adult acute and PICU beds",2820,01/01/2026,31/03/2026,NORTH WEST COMMISSIONING REGION
Beds,MHS156,"Number of discharges in the RP for people aged 18 and over from adult acute, older adult acute and PICU beds",2935,01/01/2026,31/03/2026,NORTH EAST AND YORKSHIRE COMMISSIONING REGION
Beds,MHS156,"Number of discharges in the RP for people aged 18 and over from adult acute, older adult acute and PICU beds",19279,01/01/2026,31/03/2026,England
Beds,MHS156,"Number of discharges in the RP for people aged 18 and over from adult acute, older adult acute and PICU beds",690,01/01/2026,31/03/2026,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD
Beds,MHS156,"Number of discharges in the RP for people aged 18 and over from adult acute, older adult acute and PICU beds",525,01/01/2026,31/03/2026,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD
Beds,MHS156,"Number of discharges in the RP for people aged 18 and over from adult acute, older adult acute and PICU beds",175,01/01/2026,31/03/2026,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD
Beds,MHS156,"Number of discharges in the RP for people aged 18 and over from adult acute, older adult acute and PICU beds",380,01/01/2026,31/03/2026,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD
Beds,MHS156,"Number of discharges in the RP for people aged 18 and over from adult acute, older adult acute and PICU beds",355,01/01/2026,31/03/2026,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD"
